age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
42,No,Unknown,802.0852348993288,Research & Development,23,2,Other,1,1976.0,4,0,37,2,2,Research Scientist,3,Single,,14811.0,1,Yes,No,12,3.0,4,80.0,0,20.0,2,3.0,20,3,7,1981,1000000000.0,Yes
40,No,Unknown,692.0,Research & Development,11,3,Technical Degree,1,1985.0,4,1,73,3,2,Laboratory Technician,3,Married,,26849.0,1,Yes,No,11,,1,,1,10.0,2,4.0,10,9,4,1983,1000000000.0,Yes
56,Yes,Unknown,310.0,Research & Development,7,2,Technical Degree,1,2032.0,4,0,72,3,1,Laboratory Technician,3,Married,,3666.0,8,Yes,No,11,3.0,4,80.0,1,14.0,4,1.0,10,9,8,1967,1000000000.0,Yes
39,No,travel rarely,722.0,Sales,33,1,Marketing,1,2056.0,33,1,60,2,4,Sales Executive,4,Unknown,12031.0,8828.0,0,Yes,No,11,3.0,1,80.0,1,,2,2.0,20,9,6,1984,1000000000.0,Yes
30,No,travel frequently,721.0,Research & Development,1,2,Other,1,57.0,3,1,58,3,2,Laboratory Technician,4,Unknown,,10781.0,1,Yes,No,23,4.0,4,,0,12.0,2,,12,3,7,1993,1000000000.0,Yes
32,No,travel rarely,427.0,Research & Development,1,3,Medical,1,78.0,1,0,Not Available,3,2,Manufacturing Director,4,Married,6162.0,10877.0,1,Yes,Yes,22,4.0,2,,1,9.0,3,3.0,9,7,8,1991,1000000000.0,Yes
30,No,travel rarely,852.0,Research & Development,1,1,Life Sciences,1,104.0,4,0,55,2,2,Laboratory Technician,4,Married,5126.0,15998.0,1,Yes,No,12,3.0,3,,2,,1,,10,3,0,1993,1000000000.0,No
46,Yes,Unknown,669.0,Sales,9,2,Medical,1,118.0,3,0,64,2,3,Sales Executive,4,Unknown,9619.0,13596.0,1,Yes,No,16,3.0,4,,0,9.0,3,3.0,9,4,7,1977,1000000000.0,No
30,No,travel rarely,1334.0,Sales,4,2,Other,1,121.0,3,1,63,2,2,Sales Executive,2,Unknown,,19760.0,1,Yes,Yes,12,3.0,2,,3,11.0,4,2.0,11,2,7,1993,1000000000.0,No
32,No,Unknown,1093.0,Sales,6,4,Other,1,125.0,2,0,87,3,2,Sales Executive,3,Single,5010.0,24301.0,1,Yes,No,16,3.0,1,80.0,0,12.0,0,3.0,11,5,7,1991,1000000000.0,Yes
32,No,Unknown,967.0,Sales,8,3,Marketing,1,207.0,2,1,43,3,3,Sales Executive,4,Single,,15589.0,1,Yes,No,14,3.0,4,80.0,0,9.0,2,3.0,9,3,7,1991,1000000000.0,Yes
41,No,travel rarely,465.0,Research & Development,34,3,Life Sciences,1,227.0,1,0,56,3,1,Research Scientist,3,Divorced,,4609.0,4,Yes,No,12,3.0,1,,1,,2,3.0,9,1,8,1982,1000000000.0,Yes
40,No,travel rarely,989.0,Research & Development,4,1,Medical,1,253.0,4,1,46,3,5,Manager,3,Unknown,19033.0,6499.0,1,Yes,No,14,3.0,2,,1,21.0,2,3.0,20,9,9,1983,1000000000.0,No
45,No,Unknown,1195.0,Research & Development,2,2,Other,1,264.0,1,0,65,2,4,Manager,4,Married,,20462.0,9,Yes,No,23,4.0,4,,1,22.0,1,3.0,20,11,8,1978,1000000000.0,Yes
32,Yes,travel rarely,1045.0,Sales,4,4,Other,1,291.0,4,0,32,1,3,Sales Executive,4,Married,10400.0,25812.0,1,Yes,No,11,3.0,3,80.0,0,14.0,2,2.0,14,9,8,1991,1000000000.0,No
30,No,non travel,829.0,Research & Development,1,1,Life Sciences,1,292.0,3,0,88,2,3,Manufacturing Director,3,Unknown,,20925.0,1,Yes,No,22,4.0,3,80.0,0,,2,3.0,11,5,8,1993,1000000000.0,Yes
37,No,Unknown,663.0,Research & Development,11,3,Other,1,306.0,2,0,47,3,3,Research Director,4,Unknown,,10056.0,1,Yes,No,14,3.0,3,,3,,1,3.0,10,0,7,1986,1000000000.0,Yes
40,No,Unknown,1300.0,Research & Development,24,2,Technical Degree,1,335.0,1,0,62,3,2,Research Scientist,4,Unknown,,24447.0,1,Yes,No,17,3.0,1,,2,,3,3.0,9,4,7,1983,1000000000.0,No
32,No,travel rarely,906.0,Sales,7,3,Life Sciences,1,420.0,4,0,91,2,2,Sales Executive,3,Married,,16985.0,1,Yes,No,14,3.0,3,,1,13.0,3,2.0,13,4,8,1991,1000000000.0,Yes
38,No,Unknown,849.0,Research & Development,25,2,Life Sciences,1,421.0,1,1,81,2,3,Research Director,2,Unknown,,26707.0,3,Yes,No,17,3.0,3,,1,,2,3.0,10,0,1,1985,1000000000.0,Yes
30,No,travel rarely,1275.0,Research & Development,28,2,Other,1,441.0,4,1,64,3,2,Research Scientist,4,Married,,11934.0,1,Yes,No,13,3.0,4,80.0,2,11.0,2,3.0,10,1,9,1993,1000000000.0,Yes
39,No,Unknown,1218.0,Research & Development,1,1,Other,1,531.0,2,0,52,3,5,Manager,3,Unknown,19197.0,8213.0,1,Yes,No,14,3.0,3,,1,21.0,3,3.0,21,1,6,1984,1000000000.0,Yes
60,No,Unknown,422.0,Research & Development,7,3,Life Sciences,1,549.0,1,1,41,3,5,Manager,1,Unknown,,3854.0,5,Yes,No,11,3.0,4,80.0,0,33.0,5,1.0,29,11,10,1963,1000000000.0,Yes
30,No,Unknown,1398.0,Sales,22,4,Other,1,567.0,3,1,69,3,3,Sales Executive,1,Unknown,8412.0,2890.0,0,Yes,No,11,3.0,3,,0,10.0,3,3.0,9,7,8,1993,1000000000.0,Yes
31,No,travel rarely,1274.0,Research & Development,9,1,Other,1,581.0,3,0,Not Available,3,3,Manufacturing Director,2,Divorced,,14394.0,1,Yes,No,25,4.0,4,,1,,6,4.0,13,0,8,1992,1000000000.0,Yes
33,Yes,Unknown,1076.0,Research & Development,3,3,Life Sciences,1,702.0,1,0,70,3,1,Research Scientist,1,Single,3348.0,3164.0,1,Yes,Yes,11,3.0,1,80.0,0,,3,3.0,10,9,7,1990,1000000000.0,No
50,No,Unknown,1207.0,Research & Development,28,1,Medical,1,716.0,4,0,74,4,1,Laboratory Technician,3,Married,,3297.0,1,Yes,Yes,11,,3,,3,20.0,3,3.0,20,3,8,1973,1000000000.0,Yes
32,No,Unknown,430.0,Research & Development,24,4,Life Sciences,1,772.0,1,0,80,3,2,Laboratory Technician,4,Unknown,5309.0,21146.0,1,Yes,No,15,,4,,2,10.0,2,3.0,10,4,7,1991,1000000000.0,Yes
42,No,Unknown,933.0,Research & Development,29,3,Other,1,836.0,2,0,98,3,2,Manufacturing Director,2,Unknown,,11806.0,1,Yes,No,13,3.0,4,80.0,1,10.0,3,2.0,9,7,8,1981,1000000000.0,Yes
49,Yes,Unknown,1184.0,Sales,11,3,Marketing,1,840.0,3,1,43,3,3,Sales Executive,4,Married,7654.0,5860.0,1,Yes,No,18,3.0,1,,2,,3,4.0,9,7,7,1974,1000000000.0,No
27,No,Unknown,802.0852348993288,Research & Development,5,1,Other,1,844.0,3,0,42,2,3,Research Director,4,Divorced,12808.0,8842.0,1,Yes,No,16,3.0,2,,1,,3,3.0,9,0,8,1996,1000000000.0,Yes
52,No,Unknown,890.0,Research & Development,26,4,Other,1,867.0,3,1,81,2,4,Manufacturing Director,4,Married,,19028.0,3,Yes,No,22,4.0,3,80.0,0,31.0,3,3.0,9,0,0,1971,1000000000.0,No
32,No,Unknown,379.0,Sales,5,2,Life Sciences,1,889.0,2,0,48,3,2,Sales Executive,2,Unknown,,8891.0,1,Yes,No,14,3.0,4,80.0,1,10.0,3,3.0,10,5,3,1991,1000000000.0,Yes
36,No,Unknown,1425.0,Research & Development,14,1,Life Sciences,1,924.0,3,0,68,3,2,Healthcare Representative,4,Unknown,6586.0,4821.0,0,Yes,No,17,3.0,1,,1,,2,2.0,16,4,11,1987,1000000000.0,No
52,No,Unknown,1053.0,Research & Development,1,2,Life Sciences,1,976.0,4,0,70,3,4,Manager,4,Married,17099.0,13829.0,2,Yes,No,15,3.0,2,80.0,1,26.0,2,,9,7,8,1971,1000000000.0,Yes
33,No,non travel,722.0,Research & Development,17,3,Other,1,992.0,4,0,38,3,4,Manager,3,Single,,20489.0,1,Yes,No,11,3.0,4,,0,10.0,2,3.0,10,6,0,1990,1000000000.0,No
45,No,non travel,248.0,Research & Development,23,2,Life Sciences,1,1002.0,4,0,42,3,2,Laboratory Technician,1,Unknown,,14039.0,1,Yes,Yes,15,3.0,3,80.0,1,9.0,2,3.0,9,0,8,1978,1000000000.0,Yes
36,No,travel rarely,796.0,Research & Development,12,5,Other,1,1073.0,4,1,51,2,3,Manufacturing Director,4,Unknown,,15669.0,0,Yes,No,11,3.0,2,,0,15.0,2,2.0,14,7,8,1987,1000000000.0,Yes
49,No,Unknown,174.0,Sales,8,4,Other,1,1138.0,4,0,56,2,4,Sales Executive,2,Unknown,13120.0,11879.0,6,Yes,No,17,3.0,2,80.0,1,22.0,3,3.0,9,2,3,1974,1000000000.0,No
29,No,Unknown,802.0852348993288,Research & Development,6,1,Other,1,1192.0,2,1,54,3,1,Laboratory Technician,4,Married,3131.0,26342.0,1,Yes,No,13,3.0,1,,1,,5,3.0,10,0,8,1994,1000000000.0,No
37,No,Unknown,977.0,Research & Development,1,3,Life Sciences,1,1196.0,4,1,56,2,2,Manufacturing Director,4,Married,,9961.0,1,Yes,No,13,3.0,2,80.0,1,14.0,2,2.0,14,3,11,1986,1000000000.0,Yes
28,No,non travel,1476.0,Research & Development,1,3,Other,1,1315.0,3,1,55,1,2,Laboratory Technician,4,Married,6674.0,16392.0,0,Yes,No,11,3.0,1,,3,10.0,6,3.0,9,7,5,1995,1000000000.0,Yes
31,No,non travel,587.0,Sales,2,4,Other,1,1324.0,4,1,57,3,3,Sales Executive,3,Unknown,9852.0,8935.0,1,Yes,Yes,19,3.0,1,,1,10.0,5,2.0,10,9,6,1992,1000000000.0,Yes
42,No,non travel,495.0,Research & Development,2,1,Life Sciences,1,1334.0,3,0,Not Available,3,4,Manager,3,Unknown,17861.0,26582.0,0,Yes,Yes,13,,4,80.0,0,21.0,3,2.0,20,2,10,1981,1000000000.0,No
40,No,travel rarely,523.0,Research & Development,2,3,Life Sciences,1,1346.0,3,0,98,3,2,Research Scientist,4,Single,,22455.0,1,Yes,No,13,3.0,3,80.0,0,9.0,4,3.0,9,8,8,1983,1000000000.0,Yes
34,No,Unknown,507.0,Sales,15,2,Medical,1,1356.0,3,1,66,3,2,Sales Executive,1,Single,,23553.0,1,Yes,No,12,3.0,4,,0,,6,4.0,10,9,6,1989,1000000000.0,Yes
58,No,travel rarely,1055.0,Research & Development,1,3,Other,1,1423.0,4,1,76,3,5,Research Director,1,Unknown,,22456.0,3,Yes,No,21,4.0,3,,1,,3,3.0,9,1,5,1965,1000000000.0,No
31,Yes,travel frequently,1445.0,Research & Development,1,5,Other,1,1459.0,3,1,100,4,3,Manufacturing Director,2,Unknown,7446.0,8931.0,1,Yes,No,11,3.0,1,,0,,2,3.0,10,4,7,1992,1000000000.0,Yes
53,No,Unknown,447.0,Research & Development,2,3,Medical,1,1472.0,4,0,39,4,4,Research Director,2,Single,16598.0,19764.0,4,Yes,No,12,3.0,2,,0,35.0,2,2.0,9,8,8,1970,1000000000.0,Yes
34,No,Unknown,829.0,Research & Development,15,3,Other,1,1485.0,2,0,71,3,4,Research Director,1,Unknown,,11929.0,7,Yes,No,14,3.0,4,,2,16.0,3,2.0,14,6,9,1989,1000000000.0,Yes
37,No,Unknown,674.0,Research & Development,13,3,Other,1,1543.0,1,0,47,3,2,Research Scientist,4,Married,4285.0,3031.0,1,Yes,No,17,3.0,1,,0,,2,3.0,10,3,7,1986,1000000000.0,Yes
42,No,travel frequently,802.0852348993288,Research & Development,2,3,Other,1,1547.0,4,0,40,3,3,Healthcare Representative,4,Unknown,10124.0,18611.0,2,Yes,Yes,14,3.0,3,80.0,1,24.0,3,1.0,20,13,9,1981,1000000000.0,Yes
45,No,Unknown,538.0,Research & Development,1,4,Other,1,1553.0,1,0,66,3,3,Healthcare Representative,2,Divorced,,20933.0,1,Yes,No,12,3.0,1,,3,,4,3.0,10,7,7,1978,1000000000.0,Yes
30,Yes,travel rarely,740.0,Sales,1,3,Other,1,1562.0,2,0,64,2,2,Sales Executive,1,Married,9714.0,5323.0,1,Yes,No,11,3.0,4,,1,,4,3.0,10,6,7,1993,1000000000.0,Yes
38,No,travel rarely,1245.0,Sales,14,3,Life Sciences,1,1582.0,3,0,80,3,2,Sales Executive,2,Married,9924.0,12355.0,0,Yes,No,11,3.0,4,80.0,1,10.0,3,3.0,9,7,7,1985,1000000000.0,Yes
50,No,Unknown,1234.0,Research & Development,20,5,Medical,1,1606.0,2,0,41,3,4,Healthcare Representative,3,Unknown,11245.0,20689.0,2,Yes,No,15,3.0,3,80.0,1,32.0,3,3.0,30,12,13,1973,1000000000.0,No
34,No,travel rarely,1130.0,Research & Development,3,3,Other,1,1658.0,4,1,66,3,2,Research Scientist,2,Unknown,,19332.0,1,Yes,No,12,3.0,3,80.0,1,11.0,2,3.0,11,7,9,1989,1000000000.0,Yes
54,No,travel rarely,584.0,Research & Development,22,5,Other,1,1665.0,2,1,91,3,4,Manager,3,Unknown,,18685.0,3,Yes,No,25,4.0,3,80.0,1,36.0,6,3.0,10,4,7,1969,1000000000.0,Yes
39,No,Unknown,792.0,Research & Development,1,3,Life Sciences,1,1737.0,4,0,77,3,2,Laboratory Technician,4,Married,6472.0,8989.0,1,Yes,No,15,3.0,4,,1,,2,3.0,9,5,8,1984,1000000000.0,Yes
36,No,Unknown,1383.0,Research & Development,10,3,Life Sciences,1,1790.0,4,0,90,3,3,Healthcare Representative,1,Unknown,8321.0,25949.0,7,Yes,No,13,3.0,4,80.0,1,15.0,1,3.0,12,5,7,1987,1000000000.0,No
34,No,travel rarely,802.0852348993288,Sales,8,2,Other,1,1823.0,2,0,92,4,2,Sales Executive,3,Unknown,,22128.0,1,Yes,No,21,4.0,3,,2,10.0,5,3.0,10,4,8,1989,1000000000.0,No
46,No,travel rarely,706.0,Research & Development,2,2,Life Sciences,1,1857.0,4,0,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989.0,3,Yes,No,14,3.0,3,,1,12.0,4,2.0,9,4,7,1977,1000000000.0,Yes
27,No,travel rarely,728.0,Sales,23,1,Medical,1,1864.0,2,1,36,2,2,Sales Representative,3,Married,,7018.0,1,Yes,No,21,4.0,4,,1,,5,3.0,9,5,8,1996,1000000000.0,No
31,No,Unknown,311.0,Research & Development,36,3,Life Sciences,1,1881.0,2,0,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624.0,1,Yes,No,11,3.0,1,,1,10.0,2,3.0,10,0,2,1992,1000000000.0,No
45,No,travel rarely,556.0,Research & Development,25,2,Life Sciences,1,1888.0,2,1,93,2,2,Manufacturing Director,4,Unknown,,23888.0,0,Yes,No,13,,4,,2,10.0,2,2.0,9,3,8,1978,1000000000.0,Yes
34,No,travel rarely,937.0,Sales,1,3,Marketing,1,1950.0,1,0,32,3,3,Sales Executive,4,Unknown,9888.0,6770.0,1,Yes,No,21,4.0,1,,0,14.0,3,2.0,14,2,1,1989,1000000000.0,No
35,No,Unknown,1224.0,Sales,7,4,Other,1,1962.0,3,1,55,3,2,Sales Executive,4,Unknown,,13586.0,1,Yes,Yes,11,3.0,4,80.0,0,10.0,2,3.0,10,0,9,1988,1000000000.0,No
39,No,travel rarely,119.0,Sales,15,4,Marketing,1,1975.0,2,0,77,3,4,Sales Executive,1,Single,13341.0,25098.0,0,Yes,No,12,3.0,1,,0,21.0,3,3.0,20,11,10,1984,1000000000.0,No
40,No,travel rarely,444.0,Sales,2,2,Marketing,1,1986.0,2,1,92,3,2,Sales Executive,2,Married,5677.0,4258.0,3,Yes,No,14,3.0,3,,1,,4,3.0,11,5,10,1983,1000000000.0,Yes
47,No,Unknown,802.0852348993288,Research & Development,1,1,Other,1,2000.0,3,1,98,3,3,Research Director,2,Married,,17231.0,0,Yes,No,18,3.0,1,80.0,2,14.0,3,1.0,13,5,12,1976,1000000000.0,Yes
49,No,travel frequently,802.0852348993288,Research & Development,8,1,Other,1,2.0,3,0,61,2,2,Research Scientist,2,Married,,24907.0,1,Yes,No,23,4.0,4,80.0,1,10.0,3,3.0,10,1,7,1974,1000000000.0,Yes
33,No,travel frequently,1392.0,Research & Development,19,4,Life Sciences,1,5.0,19,1,56,3,1,Research Scientist,3,Married,2909.0,23159.0,1,Yes,No,11,3.0,3,,0,,3,3.0,8,3,0,1990,1000000000.0,Yes
42,No,Unknown,802.0852348993288,Sales,8,4,Other,1,35.0,3,0,48,3,2,Sales Executive,2,Unknown,6825.0,21173.0,0,Yes,No,11,,4,,1,10.0,2,3.0,9,4,2,1981,1000000000.0,No
31,No,Unknown,655.0,Research & Development,7,4,Life Sciences,1,76.0,4,0,48,3,2,Laboratory Technician,4,Divorced,,9528.0,3,Yes,No,22,4.0,4,,1,,3,2.0,7,1,7,1992,1000000000.0,No
31,No,travel rarely,746.0,Research & Development,8,4,Other,1,98.0,3,1,61,3,2,Manufacturing Director,4,Single,4424.0,20682.0,1,Yes,No,23,4.0,4,80.0,0,11.0,2,3.0,11,1,8,1992,1000000000.0,No
51,No,Unknown,632.0,Sales,21,4,Marketing,1,120.0,3,0,71,3,2,Sales Executive,4,Unknown,5441.0,8423.0,0,Yes,No,22,4.0,4,,0,11.0,2,1.0,10,1,0,1972,1000000000.0,Yes
34,Yes,travel frequently,658.0,Research & Development,7,3,Other,1,147.0,1,0,66,1,2,Laboratory Technician,3,Unknown,6074.0,22887.0,1,Yes,Yes,24,4.0,4,,0,9.0,3,,9,0,6,1989,1000000000.0,Yes
36,No,Unknown,1467.0,Sales,11,2,Technical Degree,1,154.0,2,1,92,3,3,Sales Executive,4,Unknown,,22952.0,0,Yes,No,14,3.0,3,80.0,1,10.0,6,3.0,9,2,8,1987,1000000000.0,No
30,No,travel frequently,1312.0,Research & Development,23,3,Other,1,159.0,1,0,96,1,1,Research Scientist,3,Divorced,,22310.0,1,Yes,No,25,4.0,3,80.0,3,,2,2.0,10,0,9,1993,1000000000.0,No
33,No,non travel,750.0,Sales,12,2,Other,1,160.0,12,0,95,3,2,Sales Executive,2,Married,6146.0,15480.0,0,Yes,No,13,3.0,1,,1,,2,4.0,7,0,7,1990,1000000000.0,Yes
31,Yes,Unknown,249.0,Sales,6,4,Life Sciences,1,163.0,2,0,76,1,2,Sales Executive,3,Married,6172.0,20739.0,4,Yes,No,18,3.0,2,80.0,0,,3,2.0,7,7,7,1992,1000000000.0,No
41,No,travel rarely,802.0,Sales,23,1,Other,1,176.0,3,0,96,3,3,Sales Executive,3,Divorced,,21196.0,3,Yes,Yes,13,3.0,3,,1,,2,3.0,9,0,7,1982,1000000000.0,No
26,No,travel rarely,1355.0,Research & Development,25,1,Other,1,177.0,3,1,61,3,1,Human Resources,3,Unknown,,8916.0,1,Yes,No,23,4.0,4,,1,8.0,3,3.0,8,5,7,1997,1000000000.0,Yes
32,No,Unknown,689.0,Sales,9,2,Other,1,195.0,4,0,35,1,2,Sales Executive,4,Divorced,4668.0,22812.0,0,Yes,No,17,3.0,4,,3,,2,4.0,8,0,7,1991,1000000000.0,Yes
40,No,travel frequently,1395.0,Research & Development,26,3,Other,1,202.0,2,1,54,3,2,Research Scientist,2,Divorced,5605.0,8504.0,1,Yes,No,11,3.0,1,,1,20.0,2,3.0,20,2,13,1983,1000000000.0,No
53,No,travel rarely,1436.0,Sales,6,2,Marketing,1,205.0,2,0,34,3,2,Sales Representative,3,Unknown,,16047.0,2,Yes,Yes,20,4.0,4,,1,13.0,3,1.0,7,4,5,1970,1000000000.0,Yes
33,No,travel rarely,802.0852348993288,Research & Development,14,3,Other,1,252.0,4,1,Not Available,3,1,Research Scientist,2,Unknown,,4673.0,1,Yes,No,13,3.0,4,,1,8.0,5,3.0,8,1,6,1990,1000000000.0,Yes
51,No,travel rarely,313.0,Research & Development,3,3,Other,1,258.0,4,1,98,3,4,Healthcare Representative,2,Single,,7192.0,3,Yes,No,18,3.0,3,,0,,6,3.0,7,1,0,1972,1000000000.0,No
27,No,travel rarely,894.0,Research & Development,9,3,Medical,1,260.0,4,1,99,3,1,Research Scientist,2,Single,,11781.0,1,Yes,No,16,3.0,4,,0,,2,2.0,7,0,3,1996,1000000000.0,No
37,No,Unknown,290.0,Research & Development,21,3,Life Sciences,1,267.0,2,0,65,4,1,Research Scientist,1,Unknown,3564.0,22977.0,1,Yes,Yes,12,3.0,1,,1,,3,2.0,8,1,7,1986,1000000000.0,Yes
49,No,non travel,1002.0,Research & Development,18,4,Other,1,275.0,4,0,92,3,2,Manufacturing Director,4,Divorced,6804.0,23793.0,1,Yes,Yes,15,3.0,1,80.0,2,7.0,0,3.0,7,1,7,1974,1000000000.0,No
27,No,Unknown,1242.0,Sales,20,3,Life Sciences,1,293.0,4,1,90,3,2,Sales Executive,3,Single,,12916.0,1,Yes,No,14,3.0,4,,0,7.0,2,3.0,7,0,7,1996,1000000000.0,No
45,No,Unknown,1052.0,Sales,6,3,Medical,1,302.0,4,1,57,2,3,Sales Executive,4,Single,,16840.0,6,Yes,No,12,3.0,4,,0,23.0,2,3.0,19,12,8,1978,1000000000.0,Yes
35,No,Unknown,944.0,Sales,1,3,Other,1,314.0,3,1,92,3,3,Sales Executive,3,Single,,9096.0,1,Yes,No,14,3.0,1,,0,10.0,3,4.0,10,0,8,1988,1000000000.0,Yes
52,No,Unknown,771.0,Research & Development,2,4,Life Sciences,1,329.0,1,0,79,2,5,Manager,3,Unknown,,21030.0,1,Yes,Yes,18,3.0,4,80.0,0,33.0,2,4.0,33,15,12,1971,1000000000.0,Yes
38,No,non travel,1327.0,Sales,2,2,Life Sciences,1,361.0,4,0,39,2,2,Sales Executive,4,Unknown,,19682.0,3,Yes,No,18,3.0,4,,1,13.0,0,3.0,8,7,5,1985,1000000000.0,Yes
46,No,Unknown,488.0,Research & Development,27,3,Other,1,363.0,27,1,75,1,4,Manager,2,Married,,14977.0,3,Yes,Yes,12,3.0,2,,1,28.0,2,2.0,7,7,7,1977,1000000000.0,No
47,Yes,non travel,666.0,Research & Development,10,4,Life Sciences,1,376.0,1,0,88,3,3,Manager,2,Married,,10268.0,1,Yes,No,12,3.0,4,,1,,2,2.0,10,9,9,1976,1000000000.0,Yes
35,No,Unknown,1315.0,Research & Development,22,3,Life Sciences,1,381.0,2,1,71,4,3,Manager,2,Divorced,,19100.0,7,Yes,No,18,,2,,1,10.0,6,2.0,7,6,2,1988,1000000000.0,No
29,No,travel frequently,442.0,Sales,2,2,Other,1,388.0,2,0,44,3,2,Sales Executive,4,Single,,20260.0,1,Yes,No,18,3.0,1,,0,,3,,10,0,9,1994,1000000000.0,Yes
55,No,travel rarely,147.0,Research & Development,20,2,Technical Degree,1,389.0,2,0,37,3,2,Laboratory Technician,4,Married,,15972.0,3,Yes,No,19,,4,,1,12.0,4,3.0,10,0,8,1968,1000000000.0,Yes
26,Yes,travel rarely,950.0,Sales,45,4,Other,1,401.0,4,0,48,2,2,Sales Executive,4,Single,5828.0,8450.0,1,Yes,No,12,3.0,2,,0,,0,,8,7,4,1997,1000000000.0,Yes
31,No,travel rarely,218.0,Sales,7,3,Technical Degree,1,416.0,2,0,100,4,2,Sales Executive,4,Unknown,,12241.0,4,Yes,No,11,3.0,2,,1,10.0,3,2.0,8,7,7,1992,1000000000.0,Yes
43,No,travel frequently,802.0852348993288,Research & Development,10,4,Life Sciences,1,430.0,3,1,33,3,1,Laboratory Technician,4,Unknown,2455.0,10675.0,0,Yes,No,19,3.0,1,,0,,5,3.0,8,1,7,1980,1000000000.0,Yes
31,No,travel rarely,691.0,Sales,13,3,Marketing,1,438.0,4,0,73,3,2,Sales Executive,4,Unknown,,7143.0,4,Yes,No,12,3.0,4,,3,13.0,3,3.0,7,1,7,1992,1000000000.0,Yes
33,No,Unknown,802.0852348993288,Sales,10,3,Other,1,446.0,2,0,46,2,2,Sales Executive,4,Unknown,4682.0,4317.0,3,Yes,No,14,3.0,3,,0,,6,2.0,7,0,1,1990,1000000000.0,No
43,No,travel frequently,559.0,Research & Development,10,4,Life Sciences,1,448.0,3,1,82,2,2,Laboratory Technician,3,Divorced,5257.0,6227.0,1,Yes,No,11,,2,80.0,1,9.0,3,4.0,9,0,0,1980,1000000000.0,No
29,Yes,travel rarely,318.0,Research & Development,8,4,Other,1,454.0,2,0,77,1,1,Laboratory Technician,1,Unknown,2119.0,4759.0,1,Yes,No,11,3.0,4,,0,7.0,4,2.0,7,0,7,1994,1000000000.0,No
27,No,Unknown,1130.0,Sales,8,4,Other,1,458.0,2,1,56,3,2,Sales Executive,2,Unknown,,3415.0,1,Yes,No,18,3.0,1,,1,8.0,3,3.0,8,0,7,1996,1000000000.0,No
26,No,travel rarely,933.0,Sales,1,3,Other,1,476.0,3,0,57,3,2,Sales Executive,3,Unknown,,20156.0,1,Yes,No,17,3.0,2,80.0,1,,3,3.0,8,7,7,1997,1000000000.0,Yes
40,No,travel rarely,1171.0,Research & Development,10,4,Life Sciences,1,483.0,4,1,46,4,1,Laboratory Technician,3,Married,,22495.0,3,Yes,Yes,13,3.0,3,,1,,3,3.0,7,1,7,1983,1000000000.0,Yes
41,Yes,Unknown,143.0,Sales,4,3,Other,1,488.0,1,0,56,3,2,Sales Executive,2,Unknown,,9558.0,1,Yes,No,18,3.0,3,,0,8.0,5,3.0,8,7,7,1982,1000000000.0,No
51,No,travel rarely,1178.0,Sales,14,2,Other,1,500.0,3,1,87,3,2,Sales Executive,4,Unknown,,14862.0,4,Yes,No,11,3.0,3,,1,18.0,2,2.0,7,0,7,1972,1000000000.0,Yes
41,No,travel rarely,645.0,Sales,1,3,Marketing,1,534.0,2,0,49,4,3,Sales Executive,1,Married,8392.0,19566.0,1,Yes,No,16,3.0,3,80.0,1,10.0,2,3.0,10,0,7,1982,1000000000.0,Yes
35,No,travel rarely,1276.0,Research & Development,16,3,Life Sciences,1,586.0,4,0,72,3,3,Healthcare Representative,3,Unknown,,14295.0,4,Yes,Yes,12,3.0,3,,0,10.0,2,3.0,8,0,0,1988,1000000000.0,No
48,No,travel rarely,163.0,Sales,2,5,Other,1,595.0,2,1,37,3,2,Sales Executive,4,Married,4051.0,19658.0,2,Yes,No,14,3.0,1,,1,14.0,2,3.0,9,6,7,1975,1000000000.0,Yes
26,Yes,travel frequently,426.0,Research & Development,17,4,Life Sciences,1,608.0,2,1,58,3,1,Human Resources,3,Unknown,2741.0,22808.0,0,Yes,Yes,11,3.0,2,80.0,1,8.0,2,,7,1,0,1997,1000000000.0,Yes
41,No,Unknown,509.0,Research & Development,2,4,Other,1,616.0,1,1,62,2,2,Healthcare Representative,3,Single,,2112.0,2,Yes,Yes,17,3.0,1,80.0,0,10.0,3,3.0,8,0,7,1982,1000000000.0,Yes
34,No,Unknown,258.0,Sales,21,4,Other,1,621.0,4,0,74,4,2,Sales Executive,4,Single,5337.0,19921.0,1,Yes,No,12,3.0,4,80.0,0,10.0,3,3.0,10,5,7,1989,1000000000.0,Yes
31,No,travel rarely,525.0,Sales,6,4,Medical,1,653.0,1,0,66,4,2,Sales Executive,4,Divorced,,6219.0,4,Yes,No,22,4.0,4,,2,13.0,4,4.0,7,5,7,1992,1000000000.0,Yes
